Restaurant ID,Restaurant Name,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18449816,Pizza King,"Pizza, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
309341,Radha Swami Shudh Vaishno Dhaba,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18423904,RD's Authentic Aroma,"North Indian, South Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18462613,Savour,Biryani,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18396180,Sheetla Dhaba,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
303865,Shree Bikaner Mishthan Bhandar,Mithai,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2
7096,Shree Shyam Bhojnalaya,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18463972,Shristi Happy Eats,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18463996,Singh Terrace Grill,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18463992,Swami Vaishno Dhaba,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18393708,Wah Ji Wah,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
306037,Cafe 55 - Park Inn,"Continental, North Indian, Chinese",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,13
5720,New Town Lounge & Bar - Park Plaza,"Continental, Finger Food",3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.4,Orange,Average,20
5721,New Town Pastry Shop - Park Plaza,"Bakery, Desserts",1200,Indian Rupees(Rs.),No,No,No,No,3,3.2,Orange,Average,26
1670,New Town Cafe - Park Plaza,"Continental, American, North Indian, Chinese",2200,Indian Rupees(Rs.),Yes,No,No,No,4,3.7,Yellow,Good,176
7573,The Great Kabab Factory - Park Plaza,"North Indian, Mughlai",3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.7,Yellow,Good,340
3243,K2 Restaurant,"Korean, Chinese",2000,Indian Rupees(Rs.),Yes,No,No,No,4,3,Orange,Average,21
305171,Angels in my Kitchen,"Bakery, Desserts, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,84
3536,Barista,Cafe,650,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,41
6743,Cafe Coffee Day,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,18
18458663,Cafe Naklee,Cafe,400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,10
312269,Chacha's Take Away,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,16
308732,Colonel's Kababz,"North Indian, Mughlai",900,Indian Rupees(Rs.),Yes,Yes,No,No,2,3,Orange,Average,61
6747,Domino's Pizza,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,70
6804,Green Chick Chop,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,16
301506,Naushi's Kitchenette,"Bakery, Beverages",500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,57
1284,Sapra Pastry Treat,"Bakery, Fast Food",250,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,33
1313,Subway,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,92
301737,Sunny Sweets,"Mithai, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,22
18455518,The Healthy Rasoi,"Healthy Food, North Indian, Beverages",500,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,25
18398606,Burger King,"Burger, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,71
309030,Hong Kong Express,"Chinese, Thai",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,100
3909,Viva Hyderabad,"Biryani, North Indian",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor,32
4290,Cafe Rouge - Ramada,"North Eastern, Continental, South Indian, Fast Food",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,194
1452,Shamji Sweets,Mithai,200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,15
303779,Sialkoti Vaishno Dhaba,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,16
554,Haldiram's,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,315
3953,Club Prison,Finger Food,1800,Indian Rupees(Rs.),No,No,No,No,3,2.4,Red,Poor,53
18368009,Maa Bhagwati Tiffins,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
305242,Spices & Sauces,"North Indian, Continental",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3,Orange,Average,8
18419914,Indian Food Cafe,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
303730,Assam Tea Corner,"Chinese, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,6
18462214,Bakingo,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
309272,Balaji Sweets & Snacks,"North Indian, South Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6
18311957,Baxman Delivers,"North Indian, Chinese, Fast Food, Desserts",800,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,4
18218304,Burger Point,"Burger, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,20
18252419,Burger Xpress,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,20
606,Cafe Coffee Day,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,34
18133490,Cake Factory,"Bakery, Desserts",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,36
18291476,Cake Maker,"Street Food, Bakery",200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,5
2071,Captain's Table,"Bakery, Desserts",200,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,41
18445653,Carpedium,"Bakery, Desserts",200,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7
18466800,Chef Sack Kitchen,"Mexican, Lebanese, Italian, Continental, Thai",500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,7
303743,Chinar Junction,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,8
300174,Frontier,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,10
18461280,Ganpati Rasoi,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,11
6709,Indian & Chinese Corner,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,21
18070491,Juice Lounge,"Beverages, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,25
302907,KB's Kulfi & Icecream,Ice Cream,200,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,19
889,KB's Kulfi & Icecream,Ice Cream,200,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,43
18337904,Keventers,Beverages,250,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,18
18415355,KFC,"American, Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,17
853,Madras Cafe,"South Indian, North Indian, Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,69
2620,Madurai Meenakshi Bhawan,"South Indian, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,25
310155,Masala Fusion,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,52
5061,Moti Mahal Delux Tandoori Trail,"North Indian, Continental",800,Indian Rupees(Rs.),Yes,No,No,No,2,2.9,Orange,Average,16
18460326,Mr. & Mrs. Idly,"South Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,5
18471259,Pind Bawarchi,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,8
4122,Republic of Chicken,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,9
1140,Ridhi Sidhi,"North Indian, Chinese, South Indian",500,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,30
1145,Romi Da Dhaba,North Indian,450,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,34
887,Shamji Sweets,"Mithai, South Indian, Chinese, Street Food, North Indian",600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,26
18461599,Six Pack Kitchen,"Healthy Food, Continental",600,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,13
18387990,Taste of Dilli 6,"Chinese, North Indian",650,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,9
9169,The Guls,North Indian,650,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,21
5129,The League Restaurant,"North Indian, Chinese",900,Indian Rupees(Rs.),Yes,No,No,No,2,3.1,Orange,Average,17
1131,The Plaza Solitaire,"North Indian, Mughlai, Chinese, South Indian",900,Indian Rupees(Rs.),Yes,No,No,No,2,3.3,Orange,Average,32
303747,Uttarakhand Fast Food,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6
329,Viva Hyderabad,"Biryani, North Indian",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,70
303765,Wahid Food Corner,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,6
7225,Zync - Rosewood Hotel,"North Indian, Chinese, Continental",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3,Orange,Average,5
18382626,Konetto Pizza,Pizza,150,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,32
5068,South Store,South Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,64
18500628,Grill & Cafe,"Chinese, Mughlai, North Indian",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3
18268726,Gurgaon Mughlai Chicken,"North Indian, Mughlai",350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
6913,Mughal Chicken Corner,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3
18398604,Oven Aroma,Bakery,400,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,3
300156,Radha Swami Shudh Vaishno Dhaba,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18241516,Special No.1 Biryani Corner,Mughlai,700,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2
311166,Sun Sweets Restaurant,"Street Food, Mithai, North Indian, South Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18025110,Captain Bill$ Deliverz,"North Indian, Chinese, Fast Food",1000,Indian Rupees(Rs.),No,Yes,Yes,No,3,2.4,Red,Poor,23
308223,China Hut,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,2.4,Red,Poor,18
6832,G Dot,"North Indian, South Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,2.4,Red,Poor,26
18286626,Cake2you,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
311770,Delight Express,"Chinese, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6
301221,Empress,"North Indian, Chinese",1000,Indian Rupees(Rs.),Yes,No,No,No,3,2.9,Orange,Average,5
8833,Hotel DDR,"North Indian, Chinese, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,10
312438,Khan Kabab Corner,"Mughlai, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,4
18153548,Kwality Cakes and Bakes,"Bakery, Desserts, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,12
18449792,Nite Bites,"North Indian, Chinese, Continental",650,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Orange,Average,4
18380639,Oriental Kitchen Express,"Chinese, Thai",450,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,14
17953920,Royal Mart,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
2154,Sikkim Fast Food,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,36
18384112,ZASTY,"Continental, North Indian, Asian",500,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,28
9646,Maachh Bhaat,Oriya,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,256
18482069,ANTIDOTE,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18451168,Bablu Fast Food,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18492042,Bikaner Sweets Snacks & Restaurant,"Bakery, Chinese, North Indian",250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
310632,Bikaner Sweets,"North Indian, Street Food, Mithai",350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18481290,Biryani & Rolls,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18469972,Cafe Coffee Day,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18342375,Chefy's Kitchen,"Biryani, Pizza, Fast Food, Healthy Food",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
310515,Delight Express,"Raw Meats, North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18449658,Dilli Rasoi,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18396426,Dujal Cafe,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18489522,Full Dabba,"North Indian, South Indian",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18444299,HSI Food World,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18449785,Krishna Restaurant,"North Indian, South Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
18449662,Lajawaab House Cafe,"North Indian, South Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18432664,Luncheon Box,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
304793,Modern Sweets,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
302256,Radha Swami Shudh Vaishno Dhaba,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18312631,Raju Vaishno Amritsari Dhaba,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18449666,Rustic Flavours,North Indian,550,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2
18396191,VK Food Court,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
302251,Domino's Pizza,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,32
18466943,GoGourmet,"Healthy Food, Beverages",600,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,8
18238248,Snack Shack,Chinese,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,15
18420426,West�ross,"Italian, Mexican",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,40
18466973,Fruitpro,Beverages,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18446482,Konetto Pizza,Pizza,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18372325,Tpot,Cafe,800,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,3
18291458,Cake Desire,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
18485789,Burger Xpress,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
313477,Divine Bites,Bakery,300,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,0
18133515,Interaxis,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18312451,Kwality wall's swirl's,Ice Cream,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18312606,Milan Apna Dhaba,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18144444,R S Foods,"Mughlai, North Indian",450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18492641,Ronny Flavours,"Fast Food, Beverages",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18463956,Shahi  Chicken Corner,Mughlai,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18365988,Behrouz Biryani,Biryani,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,17
18463970,Biryani Art,"Hyderabadi, North Indian, Biryani",1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.3,Orange,Average,8
309867,Daawat-e! Amritsar,Mughlai,700,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Orange,Average,27
18412887,Faasos,"North Indian, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,13
18423107,Ovenstory Pizza,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,15
4121,Pizza Hut Delivery,"Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,53
305072,Game n Grillz,"North Indian, Chinese, Fast Food",850,Indian Rupees(Rs.),Yes,No,No,No,2,3.6,Yellow,Good,169
18421938,Hamoni Red: Play Cafe,Cafe,900,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,25
18481321,Firangi Bake,Bakery,300,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,0
18489829,Indochi,"Chinese, Fast Food, North Indian",250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18414487,Kettle & Kegs,Tea,200,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,3
18449656,The Food Garage,"Chinese, North Indian",550,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2
313105,Machan,"North Indian, Chinese",900,Indian Rupees(Rs.),Yes,No,No,No,2,3.3,Orange,Average,88
300772,Mainland China,Chinese,1800,Indian Rupees(Rs.),Yes,No,No,No,3,3.3,Orange,Average,563
836,Pind Balluchi,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,1022
3606,Sagar Ratna,"South Indian, North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,235
305996,Sasuraal,"North Indian, Mughlai",1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.3,Orange,Average,586
18418247,feel ALIVE,"North Indian, American, Asian, Biryani",1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.7,Dark Green,Excellent,69
18365987,Matchbox,"Continental, North Indian, Chinese",1500,Indian Rupees(Rs.),Yes,No,No,No,3,4.8,Dark Green,Excellent,245
18337894,Prankster,"Modern Indian, North Indian",1500,Indian Rupees(Rs.),Yes,No,No,No,3,4.8,Dark Green,Excellent,1478
4398,21 Gun Salute,"North Indian, Mughlai, Asian, Continental",2000,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.9,Yellow,Good,1365
18336483,Backyard Underground,"Continental, Italian, North Indian, American",1400,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,134
496,Bikanervala,"Mithai, North Indian, South Indian, Fast Food, Street Food, Chinese",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,966
4133,Chin Chin,Chinese,1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.5,Yellow,Good,429
5065,Domino's Pizza,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,146
313393,Eggjactly,"American, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,241
5052,Gola Sizzlers,"Chinese, North Indian, Mughlai, Continental",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,853
18128900,Hunter Valley,"Mexican, Italian, North Indian, Chinese",1600,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,254
309339,Jungle Jamboree,"Continental, Chinese, Thai, Mughlai, North Indian",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,1317
5104,McDonald's,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,187
18254529,My Bar Headquarters By Dockyard,"Continental, North Indian, Chinese, European, Asian",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,401
17953909,Punjabi by Nature,North Indian,1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,302
310203,Sandys Cocktails & Kitchen,"Asian, European",1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.9,Yellow,Good,297
18238250,Sense Of Spirits,"North Indian, Chinese, Continental, Thai",1200,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,280
305272,Starbucks,Cafe,700,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,269
1851,Swagath,"North Indian, Chinese, South Indian, Seafood, Chettinad",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,289
18446415,The Old School Brew House,"Continental, Burger, Pizza, North Indian, European, Finger Food",2000,Indian Rupees(Rs.),Yes,No,No,No,4,3.9,Yellow,Good,96
18261703,Barcelos,"Portuguese, African, Lebanese",1400,Indian Rupees(Rs.),Yes,No,No,No,3,4,Green,Very Good,322
18241517,Boombox Brewstreet,"North Indian, Italian, Chinese, American",1600,Indian Rupees(Rs.),Yes,No,No,No,3,4.4,Green,Very Good,391
18252386,BRONX Bar Exchange,"Chinese, Continental, North Indian, Mexican",2100,Indian Rupees(Rs.),No,No,No,No,4,4.1,Green,Very Good,569
18281955,Djinggs,"Asian, Seafood",1500,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,105
4959,Downtown - Diners & Living Beer Cafe,"North Indian, Chinese, Italian, Continental",1800,Indian Rupees(Rs.),No,No,No,No,3,4.4,Green,Very Good,3569
18037822,Drifters Cafe,"Chinese, Thai, Asian",400,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,208
3575,Gung The Palace,Korean,2500,Indian Rupees(Rs.),Yes,Yes,No,No,4,4.2,Green,Very Good,327
18273972,Magadh and Awadh,"Bihari, Lucknowi, North Indian",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,4,Green,Very Good,226
8430,Mamagoto,"Asian, Thai, Chinese",1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.1,Green,Very Good,875
18157413,Molecule Air Bar,"Continental, North Indian, Italian, Chinese",1500,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good,1809
18422475,Nagai,"Japanese, Sushi",3300,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good,56
18435794,PitStop BrewPub,"Continental, Italian, North Indian, Mughlai",1250,Indian Rupees(Rs.),Yes,No,No,No,3,4.4,Green,Very Good,166
18429166,The Classroom,"North Indian, Italian, Parsi, Asian, Kerala",1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.4,Green,Very Good,146
18264995,bu�no,"Healthy Food, Cafe, Desserts, Italian, Bakery",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,99
18025114,Bottles and Barrels,"North Indian, Asian, Italian",1850,Indian Rupees(Rs.),Yes,No,No,No,3,4,Green,Very Good,242
310799,A One Rasoi,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,11
306719,Angeethi,"North Indian, Chinese, Mughlai",450,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,73
18285721,Burger Point,"Burger, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,7
598,Cafe Coffee Day,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,23
300066,Cake Castle,"Bakery, Fast Food",250,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,23
18396412,CHA,"Beverages, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,7
18249121,Chai Point,"Tea, Fast Food",200,Indian Rupees(Rs.),No,Yes,No,No,1,2.9,Orange,Average,10
18241877,Fees - The Cloud Kitchen,"North Indian, Mughlai",850,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,5
310461,Food Ka Mood,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,34
18385781,Frozen Factory,"Desserts, Beverages",200,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7
18360098,Goli Vada Pav No. 1,Street Food,150,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,5
300491,Green Chick Chop,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,14
307678,Harichatni.com,"North Indian, Street Food",500,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,7
18352295,Kk Chaap Express,"Fast Food, North Indian",250,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,8
18451594,Latenight.in,"North Indian, Biryani, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,8
18391176,Mitran Da Junction,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,7
313456,Mogambo Kitchen,"North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,9
304518,Mother Ringlet,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,2.5,Orange,Average,52
6896,Sna-X Point,"Fast Food, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,39
18441701,Wow! Momo,"Chinese, Tibetan",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,9
4154,Yashna,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,73
18376925,Twigly,"Asian, Continental, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,4.5,Dark Green,Excellent,76
2180,Bakers Oven,"Bakery, Desserts",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,183
18224532,Dilli 6 On Wheels,"North Indian, Chinese",250,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,142
18356357,La Pino'z Pizza,"Pizza, Italian",650,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.5,Yellow,Good,22
